11.900000  |  4.075596  |   45.926535  |  -0.890600   0.890600   -1.500897   -0.890600   0.563502   0.000000   -0.890600   -2.391497   
12.000000  |  3.990930  |   46.011205  |  -0.948316   0.948316   -1.492039   -0.948316   0.413785   0.000000   -0.948316   -2.440355   
12.100000  |  3.895973  |   46.106167  |  -0.999298   0.999298   -1.475001   -0.999298   0.265366   0.000000   -0.999298   -2.474299   
12.200000  |  3.791525  |   46.210619  |  -1.043424   1.043424   -1.450076   -1.043424   0.119048   0.000000   -1.043424   -2.493500   
12.300000  |  3.678606  |   46.323542  |  -1.080610   1.080610   -1.417596   -1.080610   -0.024398   0.000000   -1.080610   -2.498206   
12.400000  |  3.558416  |   46.443735  |  -1.110815   1.110815   -1.377927   -1.110815   -0.164233   0.000000   -1.110815   -2.488742   
12.500000  |  3.432301  |   46.569855  |  -1.134040   1.134040   -1.331465   -1.134040   -0.299757   0.000000   -1.134040   -2.465504   
12.600000  |  3.301713  |   46.700446  |  -1.150321   1.150321   -1.278637   -1.150321   -0.430314   0.000000   -1.150321   -2.428958   
12.700000  |  3.168175  |   46.833987  |  -1.159736   1.159736   -1.219893   -1.159736   -0.555289   0.000000   -1.159736   -2.379629   
12.800000  |  3.033241  |   46.968924  |  -1.162398   1.162398   -1.155709   -1.162398   -0.674113   0.000000   -1.162398   -2.318106   
12.900000  |  2.898458  |   47.103709  |  -1.158455   1.158455   -1.086575   -1.158455   -0.786267   0.000000   -1.158455   -2.245030   
13.000000  |  2.765335  |   47.236835  |  -1.148089   1.148089   -1.013003   -1.148089   -0.891281   0.000000   -1.148089   -2.161092   
13.100000  |  2.635304  |   47.366868  |  -1.131515   1.131515   -0.935512   -1.131515   -0.988738   0.000000   -1.131515   -2.067027   
13.200000  |  2.509698  |   47.492476  |  -1.108976   1.108976   -0.854634   -1.108976   -1.078272   0.000000   -1.108976   -1.963609   
13.300000  |  2.389721  |   47.612456  |  -1.080742   1.080742   -0.770905   -1.080742   -1.159572   0.000000   -1.080742   -1.851648   
13.400000  |  2.276426  |   47.725752  |  -1.047112   1.047112   -0.684867   -1.047112   -1.232378   0.000000   -1.047112   -1.731979   
13.500000  |  2.170702  |   47.831478  |  -1.008405   1.008405   -0.597058   -1.008405   -1.296488   0.000000   -1.008405   -1.605463   
13.600000  |  2.073258  |   47.928923  |  -0.964961   0.964961   -0.508016   -0.964961   -1.351750   0.000000   -0.964961   -1.472977   
13.700000  |  1.984617  |   48.017565  |  -0.917139   0.917139   -0.418272   -0.917139   -1.398069   0.000000   -0.917139   -1.335411   
13.800000  |  1.905110  |   48.097073  |  -0.865315   0.865315   -0.328348   -0.865315   -1.435401   0.000000   -0.865315   -1.193663   
13.900000  |  1.834881  |   48.167303  |  -0.809878   0.809878   -0.238753   -0.809878   -1.463752   0.000000   -0.809878   -1.048631   
14.000000  |  1.773888  |   48.228297  |  -0.751226   0.751226   -0.149985   -0.751226   -1.483181   0.000000   -0.751226   -0.901211   
14.100000  |  1.721914  |   48.280271  |  -0.689767   0.689767   -0.062522   -0.689767   -1.493794   0.000000   -0.689767   -0.752289   
14.200000  |  1.678582  |   48.323605  |  -0.625916   0.625916   0.023175   -0.625916   -1.495745   0.000000   -0.625916   -0.602741   
14.300000  |  1.643364  |   48.358823  |  -0.560089   0.560089   0.106667   -0.560089   -1.489234   0.000000   -0.560089   -0.453422   
14.400000  |  1.615605  |   48.386582  |  -0.492704   0.492704   0.187537   -0.492704   -1.474501   0.000000   -0.492704   -0.305168   
14.500000  |  1.594543  |   48.407646  |  -0.424179   0.424179   0.265393   -0.424179   -1.451829   0.000000   -0.424179   -0.158786   
14.600000  |  1.579325  |   48.422864  |  -0.354927   0.354927   0.339871   -0.354927   -1.421537   0.000000   -0.354927   -0.015056   
14.700000  |  1.569036  |   48.433154  |  -0.285354   0.285354   0.410634   -0.285354   -1.383980   0.000000   -0.285354   0.125279   
14.800000  |  1.562717  |   48.439474  |  -0.215861   0.215861   0.477372   -0.215861   -1.339546   0.000000   -0.215861   0.261511   
14.900000  |  1.559392  |   48.442800  |  -0.146835   0.146835   0.539809   -0.146835   -1.288650   0.000000   -0.146835   0.392973   
15.000000  |  1.558085  |   48.444108  |  -0.078655   0.078655   0.597697   -0.078655   -1.231737   0.000000   -0.078655   0.519041   
15.100000  |  1.557845  |   48.444348  |  -0.011683   0.011683   0.650820   -0.011683   -1.169271   0.000000   -0.011683   0.639136   
15.200000  |  1.557766  |   48.444429  |  0.053733   -0.053733   0.698995   0.053733   -1.101739   0.000000   0.053733   0.752727   
15.300000  |  1.557000  |   48.445196  |  0.117262   -0.117262   0.742070   0.117262   -1.029643   0.000000   0.117262   0.859333   
15.400000  |  1.554775  |   48.447422  |  0.178594   -0.178594   0.779928   0.178594   -0.953499   0.000000   0.178594   0.958522   
15.500000  |  1.550412  |   48.451787  |  0.237436   -0.237436   0.812480   0.237436   -0.873835   0.000000   0.237436   1.049916   
15.600000  |  1.543326  |   48.458874  |  0.293517   -0.293517   0.839673   0.293517   -0.791183   0.000000   0.293517   1.133190   
15.700000  |  1.533044  |   48.469157  |  0.346588   -0.346588   0.861483   0.346588   -0.706080   0.000000   0.346588   1.208072   
15.800000  |  1.519203  |   48.483000  |  0.396425   -0.396425   0.877918   0.396425   -0.619066   0.000000   0.396425   1.274343   
15.900000  |  1.501553  |   48.500651  |  0.442824   -0.442824   0.889015   0.442824   -0.530675   0.000000   0.442824   1.331840   
16.000000  |  1.479961  |   48.522245  |  0.485609   -0.485609   0.894842   0.485609   -0.441438   0.000000   0.485609   1.380451   
16.100000  |  1.454403  |   48.547804  |  0.524625   -0.524625   0.895493   0.524625   -0.351879   0.000000   0.524625   1.420117   
16.200000  |  1.424962  |   48.577247  |  0.559744   -0.559744   0.891089   0.559744   -0.262508   0.000000   0.559744   1.450834   
16.300000  |  1.391820  |   48.610391  |  0.590864   -0.590864   0.881779   0.590864   -0.173825   0.000000   0.590864   1.472643   
16.400000  |  1.355245  |   48.646967  |  0.617906   -0.617906   0.867732   0.617906   -0.086310   0.000000   0.617906   1.485638   
16.500000  |  1.315589  |   48.686624  |  0.640817   -0.640817   0.849144   0.640817   -0.000429   0.000000   0.640817   1.489960   
16.600000  |  1.273268  |   48.728947  |  0.659567   -0.659567   0.826228   0.659567   0.083375   0.000000   0.659567   1.485794   
16.700000  |  1.228751  |   48.773465  |  0.674152   -0.674152   0.799218   0.674152   0.164680   0.000000   0.674152   1.473370   
16.800000  |  1.182550  |   48.819668  |  0.684591   -0.684591   0.768365   0.684591   0.243091   0.000000   0.684591   1.452956   
16.900000  |  1.135203  |   48.867016  |  0.690925   -0.690925   0.733936   0.690925   0.318235   0.000000   0.690925   1.424861   
17.000000  |  1.087261  |   48.914958  |  0.693219   -0.693219   0.696211   0.693219   0.389769   0.000000   0.693219   1.389430   
17.100000  |  1.039277  |   48.962944  |  0.691556   -0.691556   0.655483   0.691556   0.457377   0.000000   0.691556   1.347039   
17.200000  |  0.991790  |   49.010432  |  0.686043   -0.686043   0.612052   0.686043   0.520776   0.000000   0.686043   1.298095   
17.300000  |  0.945314  |   49.056908  |  0.676803   -0.676803   0.566230   0.676803   0.579709   0.000000   0.676803   1.243033   
17.400000  |  0.900332  |   49.101891  |  0.663979   -0.663979   0.518331   0.663979   0.633954   0.000000   0.663979   1.182311   
17.500000  |  0.857280  |   49.144944  |  0.647730   -0.647730   0.468676   0.647730   0.683318   0.000000   0.647730   1.116406   
17.600000  |  0.816542  |   49.185683  |  0.628230   -0.628230   0.417586   0.628230   0.727642   0.000000   0.628230   1.045815   
17.700000  |  0.778445  |   49.223780  |  0.605667   -0.605667   0.365383   0.605667   0.766799   0.000000   0.605667   0.971050   
17.800000  |  0.743253  |   49.258972  |  0.580243   -0.580243   0.312389   0.580243   0.800693   0.000000   0.580243   0.892632   
17.900000  |  0.711164  |   49.291062  |  0.552169   -0.552169   0.258920   0.552169   0.829262   0.000000   0.552169   0.811089   
18.000000  |  0.682308  |   49.319918  |  0.521669   -0.521669   0.205289   0.521669   0.852473   0.000000   0.521669   0.726958   
18.100000  |  0.656747  |   49.345480  |  0.488972   -0.488972   0.151802   0.488972   0.870326   0.000000   0.488972   0.640774   
18.200000  |  0.634478  |   49.367749  |  0.454315   -0.454315   0.098756   0.454315   0.882849   0.000000   0.454315   0.553071   
