73.600000    |  -0.001034    -0.000060  
73.700000    |  -0.001010    0.000043  
73.800000    |  -0.000980    0.000142  
73.900000    |  -0.000945    0.000238  
74.000000    |  -0.000906    0.000331  
74.100000    |  -0.000863    0.000419  
74.200000    |  -0.000816    0.000503  
74.300000    |  -0.000766    0.000583  
74.400000    |  -0.000713    0.000657  
74.500000    |  -0.000656    0.000725  
74.600000    |  -0.000598    0.000788  
74.700000    |  -0.000537    0.000845  
74.800000    |  -0.000475    0.000895  
74.900000    |  -0.000412    0.000940  
75.000000    |  -0.000348    0.000978  
75.100000    |  -0.000284    0.001009  
75.200000    |  -0.000219    0.001034  
75.300000    |  -0.000155    0.001053  
75.400000    |  -0.000092    0.001066  
75.500000    |  -0.000030    0.001072  
75.600000    |  0.000032    0.001071  
75.700000    |  0.000091    0.001065  
75.800000    |  0.000148    0.001053  
75.900000    |  0.000204    0.001036  
76.000000    |  0.000256    0.001013  
76.100000    |  0.000306    0.000985  
76.200000    |  0.000354    0.000952  
76.300000    |  0.000397    0.000914  
76.400000    |  0.000438    0.000872  
76.500000    |  0.000475    0.000826  
76.600000    |  0.000509    0.000777  
76.700000    |  0.000539    0.000725  
76.800000    |  0.000565    0.000670  
76.900000    |  0.000588    0.000612  
77.000000    |  0.000606    0.000552  
77.100000    |  0.000621    0.000491  
77.200000    |  0.000632    0.000428  
77.300000    |  0.000639    0.000365  
77.400000    |  0.000642    0.000301  
77.500000    |  0.000641    0.000236  
77.600000    |  0.000637    0.000172  
77.700000    |  0.000630    0.000109  
77.800000    |  0.000619    0.000047  
77.900000    |  0.000605    -0.000015  
78.000000    |  0.000588    -0.000074  
78.100000    |  0.000568    -0.000132  
78.200000    |  0.000545    -0.000188  
78.300000    |  0.000520    -0.000241  
78.400000    |  0.000492    -0.000292  
78.500000    |  0.000462    -0.000339  
78.600000    |  0.000431    -0.000384  
78.700000    |  0.000397    -0.000425  
78.800000    |  0.000363    -0.000463  
78.900000    |  0.000327    -0.000498  
79.000000    |  0.000290    -0.000529  
79.100000    |  0.000253    -0.000556  
79.200000    |  0.000214    -0.000579  
79.300000    |  0.000176    -0.000599  
79.400000    |  0.000138    -0.000615  
79.500000    |  0.000099    -0.000626  
79.600000    |  0.000061    -0.000634  
79.700000    |  0.000024    -0.000639  
79.800000    |  -0.000012    -0.000639  
79.900000    |  -0.000048    -0.000636  
80.000000    |  -0.000083    -0.000630  
80.100000    |  -0.000116    -0.000620  
80.200000    |  -0.000147    -0.000607  
80.300000    |  -0.000178    -0.000590  
80.400000    |  -0.000206    -0.000571  
80.500000    |  -0.000233    -0.000549  
80.600000    |  -0.000257    -0.000525  
80.700000    |  -0.000280    -0.000498  
80.800000    |  -0.000300    -0.000469  
80.900000    |  -0.000318    -0.000438  
81.000000    |  -0.000334    -0.000405  
81.100000    |  -0.000348    -0.000371  
81.200000    |  -0.000360    -0.000336  
81.300000    |  -0.000369    -0.000299  
81.400000    |  -0.000376    -0.000262  
81.500000    |  -0.000380    -0.000224  
81.600000    |  -0.000383    -0.000186  
81.700000    |  -0.000383    -0.000148  
81.800000    |  -0.000381    -0.000110  
81.900000    |  -0.000377    -0.000072  
82.000000    |  -0.000370    -0.000034  
82.100000    |  -0.000362    0.000002  
82.200000    |  -0.000352    0.000038  
82.300000    |  -0.000341    0.000073  
82.400000    |  -0.000327    0.000106  
82.500000    |  -0.000313    0.000138  
82.600000    |  -0.000296    0.000169  
82.700000    |  -0.000279    0.000197  
82.800000    |  -0.000260    0.000224  
82.900000    |  -0.000241    0.000249  
83.000000    |  -0.000220    0.000273  
83.100000    |  -0.000199    0.000293  
83.200000    |  -0.000177    0.000312  
83.300000    |  -0.000155    0.000329  
83.400000    |  -0.000132    0.000343  
83.500000    |  -0.000109    0.000355  
83.600000    |  -0.000086    0.000365  
83.700000    |  -0.000063    0.000372  
83.800000    |  -0.000041    0.000378  
83.900000    |  -0.000018    0.000381  
84.000000    |  0.000004    0.000381  
84.100000    |  0.000025    0.000380  
84.200000    |  0.000046    0.000376  
84.300000    |  0.000066    0.000371  
84.400000    |  0.000085    0.000363  
84.500000    |  0.000103    0.000354  
84.600000    |  0.000120    0.000343  
84.700000    |  0.000136    0.000330  
84.800000    |  0.000151    0.000316  
84.900000    |  0.000165    0.000300  
85.000000    |  0.000177    0.000283  
85.100000    |  0.000188    0.000264  
85.200000    |  0.000198    0.000245  
85.300000    |  0.000206    0.000225  
85.400000    |  0.000213    0.000204  
85.500000    |  0.000219    0.000182  
85.600000    |  0.000223    0.000160  
85.700000    |  0.000226    0.000138  
85.800000    |  0.000228    0.000115  
85.900000    |  0.000228    0.000092  
86.000000    |  0.000227    0.000069  
86.100000    |  0.000225    0.000047  
86.200000    |  0.000222    0.000024  
86.300000    |  0.000217    0.000002  
86.400000    |  0.000211    -0.000019  
86.500000    |  0.000205    -0.000040  
86.600000    |  0.000197    -0.000060  
86.700000    |  0.000188    -0.000079  
86.800000    |  0.000179    -0.000097  
86.900000    |  0.000168    -0.000115  
87.000000    |  0.000157    -0.000131  
87.100000    |  0.000146    -0.000146  
87.200000    |  0.000133    -0.000160  
87.300000    |  0.000121    -0.000173  
87.400000    |  0.000108    -0.000184  
87.500000    |  0.000095    -0.000194  
87.600000    |  0.000081    -0.000203  
87.700000    |  0.000067    -0.000211  
87.800000    |  0.000054    -0.000217  
87.900000    |  0.000040    -0.000221  
88.000000    |  0.000027    -0.000225  
88.100000    |  0.000013    -0.000227  
88.200000    |  0.000000    -0.000227  
88.300000    |  -0.000013    -0.000227  
88.400000    |  -0.000025    -0.000225  
88.500000    |  -0.000037    -0.000222  
88.600000    |  -0.000049    -0.000218  
88.700000    |  -0.000059    -0.000212  
88.800000    |  -0.000070    -0.000206  
88.900000    |  -0.000079    -0.000198  
89.000000    |  -0.000088    -0.000190  
89.100000    |  -0.000097    -0.000181  
89.200000    |  -0.000104    -0.000170  
89.300000    |  -0.000111    -0.000160  
89.400000    |  -0.000117    -0.000148  
89.500000    |  -0.000122    -0.000136  
89.600000    |  -0.000127    -0.000124  
89.700000    |  -0.000130    -0.000111  
89.800000    |  -0.000133    -0.000098  
89.900000    |  -0.000135    -0.000084  
90.000000    |  -0.000136    -0.000071  
90.100000    |  -0.000136    -0.000057  
90.200000    |  -0.000136    -0.000044  
90.300000    |  -0.000135    -0.000030  
90.400000    |  -0.000133    -0.000017  
90.500000    |  -0.000130    -0.000004  
90.600000    |  -0.000127    0.000009  
90.700000    |  -0.000123    0.000022  
90.800000    |  -0.000118    0.000034  
90.900000    |  -0.000113    0.000045  
91.000000    |  -0.000108    0.000056  
91.100000    |  -0.000101    0.000067  
91.200000    |  -0.000095    0.000077  
91.300000    |  -0.000088    0.000086  
91.400000    |  -0.000081    0.000094  
91.500000    |  -0.000073    0.000102  
91.600000    |  -0.000066    0.000109  
91.700000    |  -0.000058    0.000115  
91.800000    |  -0.000050    0.000120  
91.900000    |  -0.000042    0.000125  
92.000000    |  -0.000034    0.000129  
92.100000    |  -0.000025    0.000132  
92.200000    |  -0.000017    0.000134  
92.300000    |  -0.000009    0.000135  
92.400000    |  -0.000001    0.000136  
92.500000    |  0.000006    0.000135  
92.600000    |  0.000014    0.000134  
92.700000    |  0.000021    0.000133  
92.800000    |  0.000028    0.000130  
92.900000    |  0.000034    0.000127  
93.000000    |  0.000041    0.000123  
93.100000    |  0.000046    0.000119  
93.200000    |  0.000052    0.000114  
93.300000    |  0.000057    0.000109  
93.400000    |  0.000061    0.000103  
93.500000    |  0.000066    0.000096  
93.600000    |  0.000069    0.000090  
93.700000    |  0.000072    0.000083  
93.800000    |  0.000075    0.000075  
93.900000    |  0.000077    0.000068  
94.000000    |  0.000079    0.000060  
94.100000    |  0.000080    0.000052  
94.200000    |  0.000081    0.000044  
94.300000    |  0.000081    0.000036  
94.400000    |  0.000081    0.000028  
94.500000    |  0.000080    0.000019  
94.600000    |  0.000079    0.000011  
94.700000    |  0.000078    0.000004  
94.800000    |  0.000076    -0.000004  
94.900000    |  0.000074    -0.000012  
95.000000    |  0.000071    -0.000019  
95.100000    |  0.000068    -0.000026  
95.200000    |  0.000065    -0.000032  
95.300000    |  0.000061    -0.000039  
95.400000    |  0.000057    -0.000045  
95.500000    |  0.000053    -0.000050  
95.600000    |  0.000049    -0.000055  
95.700000    |  0.000045    -0.000060  
95.800000    |  0.000040    -0.000064  
95.900000    |  0.000035    -0.000068  
96.000000    |  0.000031    -0.000071  
96.100000    |  0.000026    -0.000074  
96.200000    |  0.000021    -0.000076  
96.300000    |  0.000016    -0.000078  
96.400000    |  0.000011    -0.000080  
96.500000    |  0.000006    -0.000080  
96.600000    |  0.000002    -0.000081  
96.700000    |  -0.000003    -0.000081  
96.800000    |  -0.000007    -0.000080  
96.900000    |  -0.000012    -0.000079  
97.000000    |  -0.000016    -0.000078  
97.100000    |  -0.000020    -0.000076  
97.200000    |  -0.000024    -0.000074  
97.300000    |  -0.000027    -0.000071  
97.400000    |  -0.000030    -0.000069  
97.500000    |  -0.000033    -0.000065  
97.600000    |  -0.000036    -0.000062  
97.700000    |  -0.000039    -0.000058  
97.800000    |  -0.000041    -0.000054  
97.900000    |  -0.000043    -0.000050  
98.000000    |  -0.000044    -0.000046  
98.100000    |  -0.000046    -0.000041  
98.200000    |  -0.000047    -0.000036  
98.300000    |  -0.000048    -0.000032  
98.400000    |  -0.000048    -0.000027  
98.500000    |  -0.000048    -0.000022  
98.600000    |  -0.000048    -0.000017  
98.700000    |  -0.000048    -0.000012  
98.800000    |  -0.000047    -0.000008  
98.900000    |  -0.000047    -0.000003  
99.000000    |  -0.000045    0.000002  
99.100000    |  -0.000044    0.000006  
99.200000    |  -0.000043    0.000010  
99.300000    |  -0.000041    0.000015  
99.400000    |  -0.000039    0.000019  
99.500000    |  -0.000037    0.000022  
99.600000    |  -0.000035    0.000026  
99.700000    |  -0.000032    0.000029  
99.800000    |  -0.000030    0.000032  
99.900000    |  -0.000027    0.000035  
